X Z Y
894.899700 1272.660524 -723.113051
894.908129 1272.751222 -723.689412
894.916968 1272.846316 -724.265730
894.928257 1272.967776 -724.842308
894.939534 1273.089110 -725.418744
894.950823 1273.210570 -725.995040
894.963802 1273.350220 -726.571424
894.978007 1273.503054 -727.147806
894.992211 1273.655881 -727.724015
895.006598 1273.810668 -728.300072
895.023809 1273.995849 -728.876267
895.040998 1274.180788 -729.452252
895.058152 1274.365358 -730.028027
895.077145 1274.569702 -730.603768
895.097386 1274.787478 -731.179391
895.117626 1275.005248 -731.754772
895.138150 1275.226072 -732.329933
895.159968 1275.460816 -732.904940
895.181774 1275.695433 -733.479688
895.203580 1275.930051 -734.054176
895.225364 1276.164427 -734.628406
895.247147 1276.398802 -735.202377
895.268920 1276.633057 -735.776091
895.290681 1276.867190 -736.349548
895.312441 1277.101318 -736.922747
895.334180 1277.335204 -737.495691
895.355906 1277.568969 -738.068378
895.377633 1277.802734 -738.640811
895.399349 1278.036377 -739.212989
895.421053 1278.269900 -739.784912
895.442746 1278.503296 -740.356582
895.464427 1278.736571 -740.927998
895.486109 1278.969846 -741.499162
895.507767 1279.202879 -742.070074
895.529426 1279.435912 -742.640734
895.551074 1279.668824 -743.211142
895.572710 1279.901610 -743.781300
895.594335 1280.134280 -744.351208
895.615959 1280.366944 -744.920866
895.637561 1280.599366 -745.490275
895.659163 1280.831789 -746.059435
895.680754 1281.064084 -746.628347
895.702333 1281.296264 -747.197011
895.723901 1281.528318 -747.765428
895.745458 1281.760256 -748.333599
895.767015 1281.992189 -748.901522
895.788560 1282.224001 -749.469200
895.810094 1282.455691 -750.036633
895.831616 1282.687255 -750.603821
895.853128 1282.918703 -751.170766
895.874639 1283.150146 -751.737465
895.896128 1283.381347 -752.303923
895.917616 1283.612548 -752.870136
895.939094 1283.843627 -753.436108
895.960571 1284.074707 -754.001837
895.982026 1284.305545 -754.567326
896.003480 1284.536377 -755.132573
896.024912 1284.766967 -755.697581
896.046343 1284.997557 -756.262349
896.067775 1285.228147 -756.826875
896.089185 1285.458495 -757.391165
896.110594 1285.688843 -757.955214
896.131991 1285.919064 -758.519026
896.153378 1286.149171 -759.082601
896.174753 1286.379150 -759.645940
896.196117 1286.609008 -760.209042
896.217481 1286.838866 -760.771907
896.238833 1287.068603 -761.334536
896.260175 1287.298220 -761.896931
896.281504 1287.527709 -762.459092
896.302834 1287.757205 -763.021017
896.324152 1287.986573 -763.582708
896.345459 1288.215820 -764.144167
896.366755 1288.444947 -764.705394
896.388039 1288.673952 -765.266389
896.409324 1288.902952 -765.827150
896.430597 1289.131836 -766.387681
896.451858 1289.360594 -766.947981
896.473108 1289.589231 -767.508052
896.494359 1289.817868 -768.067890
896.515586 1290.046263 -768.627503
896.536814 1290.274657 -769.186884
896.558042 1290.503052 -769.746035
896.579247 1290.731200 -770.304961
896.600452 1290.959352 -770.863658
896.621645 1291.187378 -771.422128
896.642828 1291.415283 -771.980372
896.663999 1291.643067 -772.538391
896.685170 1291.870850 -773.096182
896.706329 1292.098514 -773.653748
896.727477 1292.326051 -774.211091
896.748625 1292.553587 -774.768206
896.769751 1292.780887 -775.325102
896.790877 1293.008180 -775.881772
896.812002 1293.235474 -776.438216
896.833105 1293.462527 -776.994443
896.854207 1293.689572 -777.550444
896.875299 1293.916505 -778.106225
896.896379 1294.143308 -778.661787
896.917449 1294.369999 -779.217128
896.938517 1294.596683 -779.772246
896.959575 1294.823244 -780.327146
896.980621 1295.049685 -780.881828
897.001666 1295.276122 -781.436287
897.022701 1295.502441 -781.990530
897.043725 1295.728636 -782.544555
897.064737 1295.954713 -783.098365
897.085749 1296.180786 -783.651954
897.106750 1296.406739 -784.205328
897.127739 1296.632569 -784.758487
897.148729 1296.858401 -785.311426
897.169695 1297.083984 -785.864158
897.190662 1297.309571 -786.416670
897.211628 1297.535153 -786.968965
897.232573 1297.760501 -787.521052
897.253517 1297.985841 -788.072923
897.274449 1298.211062 -788.624582
897.295382 1298.436282 -789.176024
897.316303 1298.661376 -789.727256
897.337213 1298.886354 -790.278278
897.358111 1299.111204 -790.829091
897.379010 1299.336061 -791.379688
897.399898 1299.560793 -791.930077
897.420773 1299.785399 -792.480258
897.441638 1300.009890 -793.030232
897.462503 1300.234376 -793.579992
897.483356 1300.458740 -794.129546
897.504209 1300.683105 -794.678887
897.525051 1300.907346 -795.228022
897.545881 1301.131470 -795.776952
897.566701 1301.355469 -796.325678
897.587520 1301.579467 -796.874192
897.608328 1301.803347 -797.422503
897.629125 1302.027104 -797.970610
897.649909 1302.250733 -798.518515
897.670695 1302.474366 -799.066210
897.691479 1302.697996 -799.613696
897.712242 1302.921383 -800.160988
897.733005 1303.144778 -800.708071
897.753756 1303.368045 -801.254954
897.774507 1303.591305 -801.801631
897.795247 1303.814453 -802.348107
897.815975 1304.037474 -802.894384
897.836692 1304.260376 -803.440462
897.857409 1304.483278 -803.986335
897.878115 1304.706056 -804.532009
897.898821 1304.928833 -805.077479
897.919515 1305.151488 -805.622753
897.940198 1305.374021 -806.167829
897.960870 1305.596436 -806.712710
897.981542 1305.818850 -807.257387
898.002202 1306.041137 -807.801870
898.022863 1306.263431 -808.346150
898.043511 1306.485595 -808.890236
898.064739 1306.713990 -809.433696
898.086874 1306.952148 -809.976278
898.108987 1307.190064 -810.518659
898.131099 1307.427977 -811.060821
898.155685 1307.692507 -811.600897
898.180838 1307.963134 -812.140294
898.205992 1308.233765 -812.679439
898.232052 1308.514159 -813.217629
898.260371 1308.818849 -813.753797
898.288668 1309.123295 -814.289694
898.316952 1309.427612 -814.825312
898.348062 1309.762331 -815.358390
898.379659 1310.102294 -815.890756
898.411245 1310.442141 -816.422804
898.444499 1310.799927 -816.953168
898.479568 1311.177245 -817.481698
898.514615 1311.554318 -818.009880
898.550411 1311.939455 -818.537073
898.589156 1312.356326 -819.061420
898.627867 1312.772827 -819.585387
898.666669 1313.190308 -820.108868
898.709328 1313.649292 -820.628641
898.751954 1314.107908 -821.147988
898.794545 1314.566162 -821.666912
898.837102 1315.024046 -822.185412
898.879626 1315.481568 -822.703490
898.922104 1315.938602 -823.221156
898.964559 1316.395383 -823.738392
899.004133 1316.821169 -824.257761
899.042538 1317.234375 -824.777768
899.080920 1317.647343 -825.297394
899.119279 1318.060056 -825.816640
899.156482 1318.460328 -826.336548
899.191097 1318.832765 -826.858466
899.225690 1319.204956 -827.380048
899.260260 1319.576903 -827.901295
899.294807 1319.948610 -828.422209
899.326802 1320.292845 -828.945192
899.357855 1320.626953 -829.468750
899.388885 1320.960814 -829.992017
899.419904 1321.294560 -830.514982
899.450843 1321.627443 -831.037713
899.478572 1321.925780 -831.563276
899.506278 1322.223880 -832.088589
899.533984 1322.521972 -832.613630
899.561667 1322.819822 -833.138422
899.588806 1323.111814 -833.663488
899.613358 1323.375973 -834.190898
899.637910 1323.640139 -834.718074
899.662451 1323.904180 -835.245028
899.686980 1324.168097 -835.771761
899.710885 1324.425294 -836.298906
899.732430 1324.657106 -836.828275
899.753975 1324.888918 -837.357447
899.775510 1325.120608 -837.886434
899.797032 1325.352177 -838.415237
899.818135 1325.579223 -838.944290
899.836787 1325.779908 -839.475769
899.855439 1325.980589 -840.007086
899.874080 1326.181151 -840.538254
899.892709 1326.381591 -841.069274
899.911339 1326.582027 -841.600135
899.927200 1326.752686 -842.133871
899.943061 1326.923339 -842.667482
899.958911 1327.093872 -843.200978
899.974760 1327.264399 -843.734349
899.990611 1327.434937 -844.267593
900.004328 1327.582522 -844.803115
900.017466 1327.723878 -845.339192
900.030593 1327.865112 -845.875189
900.043720 1328.006348 -846.411094
900.056846 1328.147582 -846.946907
900.068612 1328.274170 -847.484202
900.079084 1328.386840 -848.022925
900.089545 1328.499391 -848.561601
900.100016 1328.612061 -849.100204
900.110477 1328.724612 -849.638762
900.120404 1328.831420 -850.177894
900.128244 1328.915768 -850.719461
900.136073 1329.000001 -851.261014
900.143912 1329.084349 -851.802527
900.151752 1329.168702 -852.344014
900.159581 1329.252931 -852.885488
900.165128 1329.312617 -853.429723
900.170348 1329.368774 -853.974362
900.175567 1329.424932 -854.519006
900.180797 1329.481198 -855.063644
900.186017 1329.537358 -855.608301
900.189817 1329.578249 -856.154740
900.192427 1329.606325 -856.702700
900.195024 1329.634274 -857.250713
900.197634 1329.662351 -857.798750
900.200244 1329.690434 -858.346826
900.202274 1329.712279 -858.895683
900.202252 1329.712041 -859.447227
900.202218 1329.711671 -859.998858
900.202195 1329.711428 -860.550546
900.202172 1329.711181 -861.102306
900.202138 1329.710814 -861.654154
900.199643 1329.683963 -862.209313
900.196942 1329.654911 -862.764845
900.194253 1329.625975 -863.320468
900.191552 1329.596920 -863.876212
900.188863 1329.567988 -864.432045
900.184315 1329.519045 -864.990488
900.178902 1329.460814 -865.550226
900.173479 1329.402465 -866.110118
900.168056 1329.344112 -866.670149
900.162633 1329.285766 -867.230320
900.155836 1329.212643 -867.792521
900.147611 1329.124146 -868.356851
900.139397 1329.035769 -868.921341
900.131171 1328.947265 -869.486022
900.122934 1328.858640 -870.050893
900.113608 1328.758296 -870.617470
900.102490 1328.638670 -871.186765
900.091371 1328.519041 -871.756271
900.080241 1328.399296 -872.326003
900.069111 1328.279541 -872.895947
900.056892 1328.148073 -873.467666
900.042755 1327.995971 -874.042372
900.028607 1327.843748 -874.617343
900.014448 1327.691410 -875.192579
900.000289 1327.539064 -875.768065
899.984711 1327.371456 -876.345878
899.967398 1327.185181 -876.926509
899.950073 1326.998779 -877.507445
899.932737 1326.812257 -878.088687
899.915401 1326.625732 -878.670218
899.895852 1326.415404 -879.255345
899.875181 1326.192994 -879.842473
899.854498 1325.970461 -880.429948
899.833792 1325.747685 -881.017787
899.813052 1325.524535 -881.606011
899.788807 1325.263675 -882.199908
899.764549 1325.002685 -882.794198
899.740270 1324.741455 -883.388898
899.715979 1324.480102 -883.983990
899.689748 1324.197877 -884.582461
899.661657 1323.895635 -885.184223
899.633531 1323.593022 -885.786461
899.605393 1323.290282 -886.389141
899.576542 1322.979861 -886.993366
899.544286 1322.632815 -887.603395
899.511997 1322.285406 -888.213951
899.479684 1321.937744 -888.825019
899.447315 1321.589479 -889.436651
899.410498 1321.193358 -890.055885
899.373659 1320.797000 -890.675683
899.336775 1320.400149 -891.296087
899.299709 1320.001343 -891.917316
899.257866 1319.551153 -892.546843
899.215990 1319.100590 -893.177019
899.174067 1318.649537 -893.807862
899.130716 1318.183107 -894.441648
899.083246 1317.672366 -895.082838
899.035730 1317.161127 -895.724767
898.988158 1316.649295 -896.367449
898.936331 1316.091677 -897.017891
898.882508 1315.512577 -897.672389
898.828605 1314.932618 -898.327760
898.772307 1314.326900 -898.987908
898.711268 1313.670161 -899.656846
898.650138 1313.012449 -900.326765
898.587216 1312.335452 -901.000566
898.517803 1311.588621 -901.686314
898.448265 1310.840448 -902.373204
898.375563 1310.058227 -903.066474
898.296224 1309.204592 -903.772179
898.216747 1308.349484 -904.479172
898.129386 1307.409547 -905.200931
898.038088 1306.427244 -905.930711
897.942717 1305.401125 -906.668819
897.836851 1304.262082 -907.426617
897.728421 1303.095456 -908.190307
897.604005 1301.756833 -908.983688
897.473554 1300.353275 -909.789379
897.324676 1298.751460 -910.629566
897.155082 1296.926760 -911.508674
896.959744 1294.825070 -912.436094
896.714157 1292.182736 -913.456390
896.346469 1288.226688 -914.700198
882.264645 1224.746462 -665.110877
882.729266 1229.376829 -666.025030
883.022490 1232.299077 -666.820600
883.255854 1234.624755 -667.573627
883.454260 1236.602055 -668.301307
883.621627 1238.270019 -669.006741
883.778571 1239.834104 -669.703637
883.917803 1241.221680 -670.387540
884.048816 1242.527344 -671.064713
884.168597 1243.721067 -671.733411
884.283626 1244.867432 -672.397826
884.387936 1245.906983 -673.054379
884.492039 1246.944462 -673.709631
884.584431 1247.865231 -674.356660
884.675905 1248.776854 -675.002097
884.763704 1249.651853 -675.644328
884.844596 1250.458007 -676.281518
884.925352 1251.262818 -676.917714
885.001490 1252.021605 -677.550338
885.073232 1252.736572 -678.179593
885.144863 1253.450444 -678.807970
885.212905 1254.128539 -679.433527
885.276733 1254.764648 -680.055977
885.340476 1255.399901 -680.677652
885.402871 1256.021730 -681.297868
885.459742 1256.588500 -681.914404
885.516552 1257.154663 -682.530256
885.573289 1257.720096 -683.145419
885.625689 1258.242309 -683.757673
885.676313 1258.746828 -684.368410
885.726888 1259.250851 -684.978539
885.777207 1259.752321 -685.587957
885.822270 1260.201415 -686.194174
885.867284 1260.650022 -686.799847
885.912249 1261.098142 -687.404975
885.956333 1261.537478 -688.009158
885.996288 1261.935667 -688.610861
886.036195 1262.333375 -689.212078
886.076089 1262.730958 -689.812826
886.115335 1263.122074 -690.412812
886.150611 1263.473636 -691.010535
886.185851 1263.824830 -691.607829
886.221066 1264.175782 -692.204702
886.256257 1264.526492 -692.801154
886.287504 1264.837895 -693.395485
886.318420 1265.145997 -693.989307
886.349311 1265.453857 -694.582757
886.380178 1265.761476 -695.175835
886.408791 1266.046634 -695.767623
886.435653 1266.314332 -696.358362
886.462502 1266.581912 -696.948779
886.489339 1266.849363 -697.538874
886.515919 1267.114258 -698.128553
886.538971 1267.343991 -698.716561
886.562011 1267.573607 -699.304290
886.585039 1267.803098 -699.891741
886.608066 1268.032590 -700.478918
886.629490 1268.246097 -701.065240
886.648916 1268.439698 -701.650592
886.668343 1268.633300 -702.235711
886.687757 1268.826782 -702.820592
886.707159 1269.020140 -703.405238
886.724136 1269.189329 -703.988836
886.740097 1269.348390 -704.571893
886.756056 1269.507444 -705.154756
886.772005 1269.666385 -705.737422
886.787953 1269.825318 -706.319894
886.800985 1269.955197 -706.901273
886.813614 1270.081053 -707.482369
886.826242 1270.206908 -708.063309
886.838859 1270.332643 -708.644090
886.851475 1270.458377 -709.224716
886.860980 1270.553099 -709.804310
886.870374 1270.646727 -710.383753
886.879769 1270.740356 -710.963076
886.889152 1270.833864 -711.542278
886.898547 1270.927491 -712.121365
886.904806 1270.989866 -712.699534
886.911041 1271.052004 -713.277614
886.917275 1271.114137 -713.855611
886.923510 1271.176271 -714.433524
886.929745 1271.238404 -715.011356
886.932966 1271.270510 -715.588419
886.936102 1271.301757 -716.165414
886.939225 1271.332884 -716.742359
886.942361 1271.364138 -717.319259
886.945484 1271.395265 -717.896109
886.948608 1271.426391 -718.472912
886.951731 1271.457519 -719.049670
886.954854 1271.488646 -719.626381
886.958639 1271.526365 -720.203168
886.964849 1271.588256 -720.780337
886.971072 1271.650268 -721.357429
886.977282 1271.712160 -721.934441
886.985134 1271.790409 -722.511642
886.994480 1271.883548 -723.088983
887.003825 1271.976686 -723.666212
887.013171 1272.069826 -724.243331
887.025273 1272.190429 -724.820728
887.037803 1272.315306 -725.398043
887.050321 1272.440061 -725.975212
887.063648 1272.572877 -726.552338
887.079425 1272.730100 -727.129604
887.095189 1272.887209 -727.706690
887.110953 1273.044312 -728.283598
887.128959 1273.223755 -728.860559
887.148079 1273.414306 -729.437428
887.167175 1273.604614 -730.014080
887.186797 1273.800168 -730.590566
887.209360 1274.025023 -731.167073
887.231897 1274.249631 -731.743328
887.254436 1274.474245 -732.319335
887.278210 1274.711181 -732.895173
887.302512 1274.953367 -733.470781
887.326813 1275.195554 -734.046121
887.351091 1275.437498 -734.621194
887.375356 1275.679322 -735.196000
887.399620 1275.921140 -735.770540
887.423873 1276.162843 -736.344815
887.448101 1276.404299 -736.918824
887.472329 1276.645754 -737.492569
887.496545 1276.887083 -738.066050
887.520749 1277.128296 -738.639267
887.544940 1277.369383 -739.212221
887.569119 1277.610349 -739.784912
887.593286 1277.851194 -740.357342
887.617453 1278.092039 -740.929509
